Run,Slug,Run flag,Run type,Prompt Plots Exist,Prompt JAPAN Exists,Prompt Summary Exists,Prompt BCM Exists,Prompt Ratecheck Exists,Prompt Postpan ROOT Exists,Prompt Postpan Overload ROOT Exists,Prompt Postpan Summary Exists,Agg ROOT File Exists,BMOD Cycle Check Exists,BMOD Cycles Plots Exists,BMOD Sens csv Exists,BMOD AD Plots Exists,BMOD Slopes Exists
8171,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8172,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8173,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8174,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8175,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8176,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8177,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8178,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8179,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8183,211,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8186,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8187,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8189,210,None,Pedestal,1,1,1,1,1,1,1,1,1,1,0,0,1,0
8190,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8191,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8192,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8193,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8194,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8195,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8196,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8197,210,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8198,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8199,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8200,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8201,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8202,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8203,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8205,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8206,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8212,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8213,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8214,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8215,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8216,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8217,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8218,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8219,212,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8220,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8221,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8222,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8223,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8224,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8238,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8239,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8240,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8241,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8242,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8243,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8244,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8245,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8246,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8257,213,Suspicious,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8258,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8259,213,Suspicious,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8260,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8261,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8262,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8263,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8264,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8265,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8266,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8267,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8268,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8269,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8270,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8271,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8272,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8273,214,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8276,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8277,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8278,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8280,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8281,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8282,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8283,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8284,213,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8294,213,Suspicious,Production,1,1,1,1,1,1,1,1,1,1,1,0,1,0
8295,215,Suspicious,Production,1,1,1,1,1,1,1,1,1,1,1,0,1,0
8296,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8297,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8298,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8299,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8300,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8301,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8302,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8303,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8304,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8305,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8306,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8312,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8313,215,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8320,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8321,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8322,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8323,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8324,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8325,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8331,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8332,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8333,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8336,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8337,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8338,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8339,216,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8340,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8341,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8342,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8344,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8345,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8346,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8347,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8348,218,None,Parityscan,1,1,1,1,1,1,1,1,1,1,0,0,1,0
8349,218,None,Calibration,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8350,218,None,Calibration,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8351,218,None,Calibration,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8353,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8354,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8355,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8356,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8357,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8358,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8359,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8360,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8361,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8362,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8363,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8364,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8365,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8366,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8368,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8371,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8372,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8373,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8374,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8375,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8376,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8377,217,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8378,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8379,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8380,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8390,218,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8391,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8392,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8393,218,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8394,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8395,220,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8396,220,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8397,220,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8398,220,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8399,220,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8400,220,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8401,220,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8402,220,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8403,220,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8405,220,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8406,220,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8407,220,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8408,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8409,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8410,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8411,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8412,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8413,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8414,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8415,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8416,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8421,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8422,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8423,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8424,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8425,219,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8426,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8427,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8452,222,None,Pedestal,1,1,1,1,0,1,1,1,0,0,0,0,1,0
8456,222,None,Pedestal,1,1,1,1,0,1,1,1,0,0,0,0,1,0
8464,221,None,Parityscan,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8466,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8467,221,None,Parityscan,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8468,221,None,Parityscan,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8469,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8470,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8486,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8487,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8488,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8489,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8490,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8491,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8492,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8493,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8494,222,None,Calibration,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8495,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8496,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8506,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8507,221,None,Production,1,1,1,1,1,1,1,1,1,1,0,0,1,0
8526,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8527,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8528,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8529,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8530,222,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8531,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8532,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8533,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8534,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8535,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8536,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8537,221,None,Parityscan,1,1,1,1,1,1,1,1,1,1,0,0,1,0
8538,221,None,Calibration,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8544,221,None,Calibration,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8545,221,None,Calibration,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8546,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8547,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8548,221,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8549,223,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8550,223,None,Calibration,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8551,223,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8552,223,NeedCut,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8553,223,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8554,223,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8555,223,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8556,223,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8557,223,Good,Production,1,1,1,1,1,1,1,1,1,1,1,1,1,1
